trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
28525,22:15:00,22:15:00,3,2,Lillmälö (Parainen),,,
28526,22:30:00,22:30:00,4,1,Prostvik (Nauvo),,,
28526,22:45:00,22:45:00,3,2,Lillmälö (Parainen),,,
28527,23:00:00,23:00:00,4,1,Prostvik (Nauvo),,,
28527,23:15:00,23:15:00,3,2,Lillmälö (Parainen),,,
28528,23:45:00,23:45:00,4,1,Prostvik (Nauvo),,,
28528,24:00:00,24:00:00,3,2,Lillmälö (Parainen),,,
28529,18:45:00,18:45:00,4,1,Prostvik (Nauvo),,,
28529,19:00:00,19:00:00,3,2,Lillmälö (Parainen),,,
28530,19:45:00,19:45:00,4,1,Prostvik (Nauvo),,,
28530,20:00:00,20:00:00,3,2,Lillmälö (Parainen),,,
28531,20:15:00,20:15:00,4,1,Prostvik (Nauvo),,,
28531,20:30:00,20:30:00,3,2,Lillmälö (Parainen),,,
28532,0:35:00,0:35:00,4,1,Prostvik (Nauvo),,,
28532,0:50:00,0:50:00,3,2,Lillmälö (Parainen),,,
28533,1:15:00,1:15:00,4,1,Prostvik (Nauvo),,,
28533,1:30:00,1:30:00,3,2,Lillmälö (Parainen),,,
28534,3:15:00,3:15:00,4,1,Prostvik (Nauvo),,,
28534,3:30:00,3:30:00,3,2,Lillmälö (Parainen),,,
28535,4:15:00,4:15:00,4,1,Prostvik (Nauvo),,,
28535,4:30:00,4:30:00,3,2,Lillmälö (Parainen),,,
28536,5:05:00,5:05:00,4,1,Prostvik (Nauvo),,,
28536,5:20:00,5:20:00,3,2,Lillmälö (Parainen),,,
28537,5:45:00,5:45:00,4,1,Prostvik (Nauvo),,,
28537,6:00:00,6:00:00,3,2,Lillmälö (Parainen),,,
28538,6:25:00,6:25:00,4,1,Prostvik (Nauvo),,,
28538,6:40:00,6:40:00,3,2,Lillmälö (Parainen),,,
28539,7:00:00,7:00:00,4,1,Prostvik (Nauvo),,,
28539,7:15:00,7:15:00,3,2,Lillmälö (Parainen),,,
28540,7:30:00,7:30:00,4,1,Prostvik (Nauvo),,,
28540,7:45:00,7:45:00,3,2,Lillmälö (Parainen),,,
28541,8:00:00,8:00:00,4,1,Prostvik (Nauvo),,,
28541,8:15:00,8:15:00,3,2,Lillmälö (Parainen),,,
28542,8:45:00,8:45:00,4,1,Prostvik (Nauvo),,,
28542,9:00:00,9:00:00,3,2,Lillmälö (Parainen),,,
28543,9:00:00,9:00:00,4,1,Prostvik (Nauvo),,,
28543,9:15:00,9:15:00,3,2,Lillmälö (Parainen),,,
28544,9:15:00,9:15:00,4,1,Prostvik (Nauvo),,,
28544,9:30:00,9:30:00,3,2,Lillmälö (Parainen),,,
28545,9:30:00,9:30:00,4,1,Prostvik (Nauvo),,,
28545,9:45:00,9:45:00,3,2,Lillmälö (Parainen),,,
28546,9:45:00,9:45:00,4,1,Prostvik (Nauvo),,,
28546,10:00:00,10:00:00,3,2,Lillmälö (Parainen),,,
28547,10:00:00,10:00:00,4,1,Prostvik (Nauvo),,,
28547,10:15:00,10:15:00,3,2,Lillmälö (Parainen),,,
28548,10:15:00,10:15:00,4,1,Prostvik (Nauvo),,,
28548,10:30:00,10:30:00,3,2,Lillmälö (Parainen),,,
28549,10:30:00,10:30:00,4,1,Prostvik (Nauvo),,,
28549,10:45:00,10:45:00,3,2,Lillmälö (Parainen),,,
28550,10:45:00,10:45:00,4,1,Prostvik (Nauvo),,,
28550,11:00:00,11:00:00,3,2,Lillmälö (Parainen),,,
28551,11:00:00,11:00:00,4,1,Prostvik (Nauvo),,,
28551,11:15:00,11:15:00,3,2,Lillmälö (Parainen),,,
28552,11:15:00,11:15:00,4,1,Prostvik (Nauvo),,,
28552,11:30:00,11:30:00,3,2,Lillmälö (Parainen),,,
28553,11:30:00,11:30:00,4,1,Prostvik (Nauvo),,,
28553,11:45:00,11:45:00,3,2,Lillmälö (Parainen),,,
28554,11:40:00,11:40:00,4,1,Prostvik (Nauvo),,,
28554,11:55:00,11:55:00,3,2,Lillmälö (Parainen),,,
28555,12:00:00,12:00:00,4,1,Prostvik (Nauvo),,,
28555,12:15:00,12:15:00,3,2,Lillmälö (Parainen),,,
28556,12:30:00,12:30:00,4,1,Prostvik (Nauvo),,,
28556,12:45:00,12:45:00,3,2,Lillmälö (Parainen),,,
28557,13:00:00,13:00:00,4,1,Prostvik (Nauvo),,,
28557,13:15:00,13:15:00,3,2,Lillmälö (Parainen),,,
28558,13:15:00,13:15:00,4,1,Prostvik (Nauvo),,,
28558,13:30:00,13:30:00,3,2,Lillmälö (Parainen),,,
28559,13:45:00,13:45:00,4,1,Prostvik (Nauvo),,,
28559,14:00:00,14:00:00,3,2,Lillmälö (Parainen),,,
28560,14:00:00,14:00:00,4,1,Prostvik (Nauvo),,,
28560,14:15:00,14:15:00,3,2,Lillmälö (Parainen),,,
28561,14:15:00,14:15:00,4,1,Prostvik (Nauvo),,,
28561,14:30:00,14:30:00,3,2,Lillmälö (Parainen),,,
28562,14:30:00,14:30:00,4,1,Prostvik (Nauvo),,,
28562,14:45:00,14:45:00,3,2,Lillmälö (Parainen),,,
28563,14:45:00,14:45:00,4,1,Prostvik (Nauvo),,,
28563,15:00:00,15:00:00,3,2,Lillmälö (Parainen),,,
28564,15:00:00,15:00:00,4,1,Prostvik (Nauvo),,,
28564,15:15:00,15:15:00,3,2,Lillmälö (Parainen),,,
28565,15:15:00,15:15:00,4,1,Prostvik (Nauvo),,,
28565,15:30:00,15:30:00,3,2,Lillmälö (Parainen),,,
28566,15:30:00,15:30:00,4,1,Prostvik (Nauvo),,,
28566,15:45:00,15:45:00,3,2,Lillmälö (Parainen),,,
28567,15:45:00,15:45:00,4,1,Prostvik (Nauvo),,,
28567,16:00:00,16:00:00,3,2,Lillmälö (Parainen),,,
28568,16:00:00,16:00:00,4,1,Prostvik (Nauvo),,,
28568,16:15:00,16:15:00,3,2,Lillmälö (Parainen),,,
28569,16:15:00,16:15:00,4,1,Prostvik (Nauvo),,,
28569,16:30:00,16:30:00,3,2,Lillmälö (Parainen),,,
28570,16:45:00,16:45:00,4,1,Prostvik (Nauvo),,,
28570,17:00:00,17:00:00,3,2,Lillmälö (Parainen),,,
28571,17:15:00,17:15:00,4,1,Prostvik (Nauvo),,,
28571,17:30:00,17:30:00,3,2,Lillmälö (Parainen),,,
28572,18:00:00,18:00:00,4,1,Prostvik (Nauvo),,,
28572,18:15:00,18:15:00,3,2,Lillmälö (Parainen),,,
28573,18:30:00,18:30:00,4,1,Prostvik (Nauvo),,,
28573,18:45:00,18:45:00,3,2,Lillmälö (Parainen),,,
28574,19:00:00,19:00:00,4,1,Prostvik (Nauvo),,,
28574,19:15:00,19:15:00,3,2,Lillmälö (Parainen),,,
28575,19:30:00,19:30:00,4,1,Prostvik (Nauvo),,,
28575,19:45:00,19:45:00,3,2,Lillmälö (Parainen),,,
28576,20:00:00,20:00:00,4,1,Prostvik (Nauvo),,,
28576,20:15:00,20:15:00,3,2,Lillmälö (Parainen),,,
28577,20:30:00,20:30:00,4,1,Prostvik (Nauvo),,,
28577,20:45:00,20:45:00,3,2,Lillmälö (Parainen),,,
28578,21:00:00,21:00:00,4,1,Prostvik (Nauvo),,,
28578,21:15:00,21:15:00,3,2,Lillmälö (Parainen),,,
28579,21:30:00,21:30:00,4,1,Prostvik (Nauvo),,,
28579,21:45:00,21:45:00,3,2,Lillmälö (Parainen),,,
28580,22:00:00,22:00:00,4,1,Prostvik (Nauvo),,,
28580,22:15:00,22:15:00,3,2,Lillmälö (Parainen),,,
28581,22:30:00,22:30:00,4,1,Prostvik (Nauvo),,,
28581,22:45:00,22:45:00,3,2,Lillmälö (Parainen),,,
28582,23:00:00,23:00:00,4,1,Prostvik (Nauvo),,,
28582,23:15:00,23:15:00,3,2,Lillmälö (Parainen),,,
28583,23:45:00,23:45:00,4,1,Prostvik (Nauvo),,,
28583,24:00:00,24:00:00,3,2,Lillmälö (Parainen),,,
28584,0:35:00,0:35:00,4,1,Prostvik (Nauvo),,,
28584,0:50:00,0:50:00,3,2,Lillmälö (Parainen),,,
28585,1:15:00,1:15:00,4,1,Prostvik (Nauvo),,,
28585,1:30:00,1:30:00,3,2,Lillmälö (Parainen),,,
28586,3:15:00,3:15:00,4,1,Prostvik (Nauvo),,,
28586,3:30:00,3:30:00,3,2,Lillmälö (Parainen),,,
28587,4:15:00,4:15:00,4,1,Prostvik (Nauvo),,,
28587,4:30:00,4:30:00,3,2,Lillmälö (Parainen),,,
28588,5:05:00,5:05:00,4,1,Prostvik (Nauvo),,,
28588,5:20:00,5:20:00,3,2,Lillmälö (Parainen),,,
28589,5:45:00,5:45:00,4,1,Prostvik (Nauvo),,,
28589,6:00:00,6:00:00,3,2,Lillmälö (Parainen),,,
28590,6:25:00,6:25:00,4,1,Prostvik (Nauvo),,,
28590,6:40:00,6:40:00,3,2,Lillmälö (Parainen),,,
28591,7:00:00,7:00:00,4,1,Prostvik (Nauvo),,,
28591,7:15:00,7:15:00,3,2,Lillmälö (Parainen),,,
28592,7:30:00,7:30:00,4,1,Prostvik (Nauvo),,,
28592,7:45:00,7:45:00,3,2,Lillmälö (Parainen),,,
28593,8:00:00,8:00:00,4,1,Prostvik (Nauvo),,,
28593,8:15:00,8:15:00,3,2,Lillmälö (Parainen),,,
28594,9:00:00,9:00:00,4,1,Prostvik (Nauvo),,,
28594,9:15:00,9:15:00,3,2,Lillmälö (Parainen),,,
28595,9:30:00,9:30:00,4,1,Prostvik (Nauvo),,,
28595,9:45:00,9:45:00,3,2,Lillmälö (Parainen),,,
28596,10:00:00,10:00:00,4,1,Prostvik (Nauvo),,,
28596,10:15:00,10:15:00,3,2,Lillmälö (Parainen),,,
28597,10:30:00,10:30:00,4,1,Prostvik (Nauvo),,,
28597,10:45:00,10:45:00,3,2,Lillmälö (Parainen),,,
28598,11:00:00,11:00:00,4,1,Prostvik (Nauvo),,,
28598,11:15:00,11:15:00,3,2,Lillmälö (Parainen),,,
28599,11:30:00,11:30:00,4,1,Prostvik (Nauvo),,,
28599,11:45:00,11:45:00,3,2,Lillmälö (Parainen),,,
28600,12:00:00,12:00:00,4,1,Prostvik (Nauvo),,,
28600,12:15:00,12:15:00,3,2,Lillmälö (Parainen),,,
28601,12:15:00,12:15:00,4,1,Prostvik (Nauvo),,,
28601,12:30:00,12:30:00,3,2,Lillmälö (Parainen),,,
28602,12:30:00,12:30:00,4,1,Prostvik (Nauvo),,,
28602,12:45:00,12:45:00,3,2,Lillmälö (Parainen),,,
28603,12:45:00,12:45:00,4,1,Prostvik (Nauvo),,,
28603,13:00:00,13:00:00,3,2,Lillmälö (Parainen),,,
28604,13:00:00,13:00:00,4,1,Prostvik (Nauvo),,,
28604,13:15:00,13:15:00,3,2,Lillmälö (Parainen),,,
28605,13:15:00,13:15:00,4,1,Prostvik (Nauvo),,,
28605,13:30:00,13:30:00,3,2,Lillmälö (Parainen),,,
28606,13:45:00,13:45:00,4,1,Prostvik (Nauvo),,,
28606,14:00:00,14:00:00,3,2,Lillmälö (Parainen),,,
28607,14:00:00,14:00:00,4,1,Prostvik (Nauvo),,,
28607,14:15:00,14:15:00,3,2,Lillmälö (Parainen),,,
28608,14:15:00,14:15:00,4,1,Prostvik (Nauvo),,,
28608,14:30:00,14:30:00,3,2,Lillmälö (Parainen),,,
28609,14:30:00,14:30:00,4,1,Prostvik (Nauvo),,,
28609,14:45:00,14:45:00,3,2,Lillmälö (Parainen),,,
28610,14:40:00,14:40:00,4,1,Prostvik (Nauvo),,,
28610,14:55:00,14:55:00,3,2,Lillmälö (Parainen),,,
28611,15:00:00,15:00:00,4,1,Prostvik (Nauvo),,,
28611,15:15:00,15:15:00,3,2,Lillmälö (Parainen),,,
28612,15:30:00,15:30:00,4,1,Prostvik (Nauvo),,,
28612,15:45:00,15:45:00,3,2,Lillmälö (Parainen),,,
28613,16:00:00,16:00:00,4,1,Prostvik (Nauvo),,,
28613,16:15:00,16:15:00,3,2,Lillmälö (Parainen),,,
28614,16:15:00,16:15:00,4,1,Prostvik (Nauvo),,,
28614,16:30:00,16:30:00,3,2,Lillmälö (Parainen),,,
28615,16:30:00,16:30:00,4,1,Prostvik (Nauvo),,,
28615,16:45:00,16:45:00,3,2,Lillmälö (Parainen),,,
28616,16:45:00,16:45:00,4,1,Prostvik (Nauvo),,,
28616,17:00:00,17:00:00,3,2,Lillmälö (Parainen),,,
28617,17:00:00,17:00:00,4,1,Prostvik (Nauvo),,,
28617,17:15:00,17:15:00,3,2,Lillmälö (Parainen),,,
28618,17:15:00,17:15:00,4,1,Prostvik (Nauvo),,,
28618,17:30:00,17:30:00,3,2,Lillmälö (Parainen),,,
28619,17:30:00,17:30:00,4,1,Prostvik (Nauvo),,,
28619,17:45:00,17:45:00,3,2,Lillmälö (Parainen),,,
28620,17:45:00,17:45:00,4,1,Prostvik (Nauvo),,,
28620,18:00:00,18:00:00,3,2,Lillmälö (Parainen),,,
28621,18:00:00,18:00:00,4,1,Prostvik (Nauvo),,,
28621,18:15:00,18:15:00,3,2,Lillmälö (Parainen),,,
28622,18:15:00,18:15:00,4,1,Prostvik (Nauvo),,,
28622,18:30:00,18:30:00,3,2,Lillmälö (Parainen),,,
28623,18:30:00,18:30:00,4,1,Prostvik (Nauvo),,,
28623,18:45:00,18:45:00,3,2,Lillmälö (Parainen),,,
28624,18:45:00,18:45:00,4,1,Prostvik (Nauvo),,,
28624,19:00:00,19:00:00,3,2,Lillmälö (Parainen),,,
28625,19:00:00,19:00:00,4,1,Prostvik (Nauvo),,,
28625,19:15:00,19:15:00,3,2,Lillmälö (Parainen),,,
28626,19:15:00,19:15:00,4,1,Prostvik (Nauvo),,,
28626,19:30:00,19:30:00,3,2,Lillmälö (Parainen),,,
28627,19:30:00,19:30:00,4,1,Prostvik (Nauvo),,,
28627,19:45:00,19:45:00,3,2,Lillmälö (Parainen),,,
28628,19:45:00,19:45:00,4,1,Prostvik (Nauvo),,,
28628,20:00:00,20:00:00,3,2,Lillmälö (Parainen),,,
28629,20:15:00,20:15:00,4,1,Prostvik (Nauvo),,,
28629,20:30:00,20:30:00,3,2,Lillmälö (Parainen),,,
28630,20:45:00,20:45:00,4,1,Prostvik (Nauvo),,,
28630,21:00:00,21:00:00,3,2,Lillmälö (Parainen),,,
28631,21:30:00,21:30:00,4,1,Prostvik (Nauvo),,,
28631,21:45:00,21:45:00,3,2,Lillmälö (Parainen),,,
28632,22:00:00,22:00:00,4,1,Prostvik (Nauvo),,,
28632,22:15:00,22:15:00,3,2,Lillmälö (Parainen),,,
28633,22:30:00,22:30:00,4,1,Prostvik (Nauvo),,,
28633,22:45:00,22:45:00,3,2,Lillmälö (Parainen),,,
28634,23:00:00,23:00:00,4,1,Prostvik (Nauvo),,,
28634,23:15:00,23:15:00,3,2,Lillmälö (Parainen),,,
28635,23:45:00,23:45:00,4,1,Prostvik (Nauvo),,,
28635,24:00:00,24:00:00,3,2,Lillmälö (Parainen),,,
28636,0:35:00,0:35:00,4,1,Prostvik (Nauvo),,,
28636,0:50:00,0:50:00,3,2,Lillmälö (Parainen),,,
28637,1:15:00,1:15:00,4,1,Prostvik (Nauvo),,,
28637,1:30:00,1:30:00,3,2,Lillmälö (Parainen),,,
28638,2:15:00,2:15:00,4,1,Prostvik (Nauvo),,,
28638,2:30:00,2:30:00,3,2,Lillmälö (Parainen),,,
28639,3:15:00,3:15:00,4,1,Prostvik (Nauvo),,,
28639,3:30:00,3:30:00,3,2,Lillmälö (Parainen),,,
28640,4:15:00,4:15:00,4,1,Prostvik (Nauvo),,,
28640,4:30:00,4:30:00,3,2,Lillmälö (Parainen),,,
28641,5:05:00,5:05:00,4,1,Prostvik (Nauvo),,,
28641,5:20:00,5:20:00,3,2,Lillmälö (Parainen),,,
28642,5:45:00,5:45:00,4,1,Prostvik (Nauvo),,,
28642,6:00:00,6:00:00,3,2,Lillmälö (Parainen),,,
28643,6:25:00,6:25:00,4,1,Prostvik (Nauvo),,,
28643,6:40:00,6:40:00,3,2,Lillmälö (Parainen),,,
28644,6:45:00,6:45:00,4,1,Prostvik (Nauvo),,,
28644,7:00:00,7:00:00,3,2,Lillmälö (Parainen),,,
28645,7:00:00,7:00:00,4,1,Prostvik (Nauvo),,,
28645,7:15:00,7:15:00,3,2,Lillmälö (Parainen),,,
28646,7:15:00,7:15:00,4,1,Prostvik (Nauvo),,,
28646,7:30:00,7:30:00,3,2,Lillmälö (Parainen),,,
28647,7:30:00,7:30:00,4,1,Prostvik (Nauvo),,,
28647,7:45:00,7:45:00,3,2,Lillmälö (Parainen),,,
28648,7:45:00,7:45:00,4,1,Prostvik (Nauvo),,,
28648,8:00:00,8:00:00,3,2,Lillmälö (Parainen),,,
28649,8:00:00,8:00:00,4,1,Prostvik (Nauvo),,,
28649,8:15:00,8:15:00,3,2,Lillmälö (Parainen),,,
28650,8:15:00,8:15:00,4,1,Prostvik (Nauvo),,,
28650,8:30:00,8:30:00,3,2,Lillmälö (Parainen),,,
28651,8:30:00,8:30:00,4,1,Prostvik (Nauvo),,,
28651,8:45:00,8:45:00,3,2,Lillmälö (Parainen),,,
28652,8:45:00,8:45:00,4,1,Prostvik (Nauvo),,,
28652,9:00:00,9:00:00,3,2,Lillmälö (Parainen),,,
28653,9:00:00,9:00:00,4,1,Prostvik (Nauvo),,,
28653,9:15:00,9:15:00,3,2,Lillmälö (Parainen),,,
28654,9:15:00,9:15:00,4,1,Prostvik (Nauvo),,,
28654,9:30:00,9:30:00,3,2,Lillmälö (Parainen),,,
28655,9:30:00,9:30:00,4,1,Prostvik (Nauvo),,,
28655,9:45:00,9:45:00,3,2,Lillmälö (Parainen),,,
28656,9:45:00,9:45:00,4,1,Prostvik (Nauvo),,,
28656,10:00:00,10:00:00,3,2,Lillmälö (Parainen),,,
28657,10:00:00,10:00:00,4,1,Prostvik (Nauvo),,,
28657,10:15:00,10:15:00,3,2,Lillmälö (Parainen),,,
28658,10:15:00,10:15:00,4,1,Prostvik (Nauvo),,,
28658,10:30:00,10:30:00,3,2,Lillmälö (Parainen),,,
28659,10:30:00,10:30:00,4,1,Prostvik (Nauvo),,,
28659,10:45:00,10:45:00,3,2,Lillmälö (Parainen),,,
28660,10:45:00,10:45:00,4,1,Prostvik (Nauvo),,,
28660,11:00:00,11:00:00,3,2,Lillmälö (Parainen),,,
28661,11:00:00,11:00:00,4,1,Prostvik (Nauvo),,,
28661,11:15:00,11:15:00,3,2,Lillmälö (Parainen),,,
28662,11:15:00,11:15:00,4,1,Prostvik (Nauvo),,,
28662,11:30:00,11:30:00,3,2,Lillmälö (Parainen),,,
28663,11:30:00,11:30:00,4,1,Prostvik (Nauvo),,,
28663,11:45:00,11:45:00,3,2,Lillmälö (Parainen),,,
28664,12:00:00,12:00:00,4,1,Prostvik (Nauvo),,,
28664,12:15:00,12:15:00,3,2,Lillmälö (Parainen),,,
28665,12:15:00,12:15:00,4,1,Prostvik (Nauvo),,,
28665,12:30:00,12:30:00,3,2,Lillmälö (Parainen),,,
28666,12:30:00,12:30:00,4,1,Prostvik (Nauvo),,,
28666,12:45:00,12:45:00,3,2,Lillmälö (Parainen),,,
28667,12:45:00,12:45:00,4,1,Prostvik (Nauvo),,,
28667,13:00:00,13:00:00,3,2,Lillmälö (Parainen),,,
28668,13:00:00,13:00:00,4,1,Prostvik (Nauvo),,,
28668,13:15:00,13:15:00,3,2,Lillmälö (Parainen),,,
28669,13:15:00,13:15:00,4,1,Prostvik (Nauvo),,,
28669,13:30:00,13:30:00,3,2,Lillmälö (Parainen),,,
28670,13:45:00,13:45:00,4,1,Prostvik (Nauvo),,,
28670,14:00:00,14:00:00,3,2,Lillmälö (Parainen),,,
28671,14:00:00,14:00:00,4,1,Prostvik (Nauvo),,,
28671,14:15:00,14:15:00,3,2,Lillmälö (Parainen),,,
28672,14:15:00,14:15:00,4,1,Prostvik (Nauvo),,,
28672,14:30:00,14:30:00,3,2,Lillmälö (Parainen),,,
28673,14:30:00,14:30:00,4,1,Prostvik (Nauvo),,,
28673,14:45:00,14:45:00,3,2,Lillmälö (Parainen),,,
28674,14:45:00,14:45:00,4,1,Prostvik (Nauvo),,,
28674,15:00:00,15:00:00,3,2,Lillmälö (Parainen),,,
28675,15:00:00,15:00:00,4,1,Prostvik (Nauvo),,,
28675,15:15:00,15:15:00,3,2,Lillmälö (Parainen),,,
28676,15:15:00,15:15:00,4,1,Prostvik (Nauvo),,,
28676,15:30:00,15:30:00,3,2,Lillmälö (Parainen),,,
28677,15:30:00,15:30:00,4,1,Prostvik (Nauvo),,,
28677,15:45:00,15:45:00,3,2,Lillmälö (Parainen),,,
28678,15:45:00,15:45:00,4,1,Prostvik (Nauvo),,,
28678,16:00:00,16:00:00,3,2,Lillmälö (Parainen),,,
28679,16:00:00,16:00:00,4,1,Prostvik (Nauvo),,,
28679,16:15:00,16:15:00,3,2,Lillmälö (Parainen),,,
28680,16:15:00,16:15:00,4,1,Prostvik (Nauvo),,,
28680,16:30:00,16:30:00,3,2,Lillmälö (Parainen),,,
28681,16:30:00,16:30:00,4,1,Prostvik (Nauvo),,,
28681,16:45:00,16:45:00,3,2,Lillmälö (Parainen),,,
28682,16:45:00,16:45:00,4,1,Prostvik (Nauvo),,,
28682,17:00:00,17:00:00,3,2,Lillmälö (Parainen),,,
28683,17:00:00,17:00:00,4,1,Prostvik (Nauvo),,,
28683,17:15:00,17:15:00,3,2,Lillmälö (Parainen),,,
28684,17:15:00,17:15:00,4,1,Prostvik (Nauvo),,,
28684,17:30:00,17:30:00,3,2,Lillmälö (Parainen),,,
28685,17:30:00,17:30:00,4,1,Prostvik (Nauvo),,,
28685,17:45:00,17:45:00,3,2,Lillmälö (Parainen),,,
28686,17:45:00,17:45:00,4,1,Prostvik (Nauvo),,,
28686,18:00:00,18:00:00,3,2,Lillmälö (Parainen),,,
28687,18:00:00,18:00:00,4,1,Prostvik (Nauvo),,,
28687,18:15:00,18:15:00,3,2,Lillmälö (Parainen),,,
28688,18:15:00,18:15:00,4,1,Prostvik (Nauvo),,,
28688,18:30:00,18:30:00,3,2,Lillmälö (Parainen),,,
28689,18:30:00,18:30:00,4,1,Prostvik (Nauvo),,,
28689,18:45:00,18:45:00,3,2,Lillmälö (Parainen),,,
28690,18:45:00,18:45:00,4,1,Prostvik (Nauvo),,,
28690,19:00:00,19:00:00,3,2,Lillmälö (Parainen),,,
28691,19:00:00,19:00:00,4,1,Prostvik (Nauvo),,,
28691,19:15:00,19:15:00,3,2,Lillmälö (Parainen),,,
28692,19:15:00,19:15:00,4,1,Prostvik (Nauvo),,,
28692,19:30:00,19:30:00,3,2,Lillmälö (Parainen),,,
28693,19:30:00,19:30:00,4,1,Prostvik (Nauvo),,,
28693,19:45:00,19:45:00,3,2,Lillmälö (Parainen),,,
28694,19:45:00,19:45:00,4,1,Prostvik (Nauvo),,,
28694,20:00:00,20:00:00,3,2,Lillmälö (Parainen),,,
28695,20:00:00,20:00:00,4,1,Prostvik (Nauvo),,,
28695,20:15:00,20:15:00,3,2,Lillmälö (Parainen),,,
28696,20:30:00,20:30:00,4,1,Prostvik (Nauvo),,,
28696,20:45:00,20:45:00,3,2,Lillmälö (Parainen),,,
28697,20:45:00,20:45:00,4,1,Prostvik (Nauvo),,,
28697,21:00:00,21:00:00,3,2,Lillmälö (Parainen),,,
28698,21:00:00,21:00:00,4,1,Prostvik (Nauvo),,,
28698,21:15:00,21:15:00,3,2,Lillmälö (Parainen),,,
28699,21:15:00,21:15:00,4,1,Prostvik (Nauvo),,,
28699,21:30:00,21:30:00,3,2,Lillmälö (Parainen),,,
28700,22:00:00,22:00:00,4,1,Prostvik (Nauvo),,,
28700,22:15:00,22:15:00,3,2,Lillmälö (Parainen),,,
28701,22:30:00,22:30:00,4,1,Prostvik (Nauvo),,,
28701,22:45:00,22:45:00,3,2,Lillmälö (Parainen),,,
28702,23:00:00,23:00:00,4,1,Prostvik (Nauvo),,,
28702,23:15:00,23:15:00,3,2,Lillmälö (Parainen),,,
28703,23:45:00,23:45:00,4,1,Prostvik (Nauvo),,,
28703,24:00:00,24:00:00,3,2,Lillmälö (Parainen),,,
28704,0:35:00,0:35:00,4,1,Prostvik (Nauvo),,,
28704,0:50:00,0:50:00,3,2,Lillmälö (Parainen),,,
28705,1:15:00,1:15:00,4,1,Prostvik (Nauvo),,,
28705,1:30:00,1:30:00,3,2,Lillmälö (Parainen),,,
28706,2:15:00,2:15:00,4,1,Prostvik (Nauvo),,,
28706,2:30:00,2:30:00,3,2,Lillmälö (Parainen),,,
28707,3:15:00,3:15:00,4,1,Prostvik (Nauvo),,,
28707,3:30:00,3:30:00,3,2,Lillmälö (Parainen),,,
28708,4:15:00,4:15:00,4,1,Prostvik (Nauvo),,,
28708,4:30:00,4:30:00,3,2,Lillmälö (Parainen),,,
28709,5:05:00,5:05:00,4,1,Prostvik (Nauvo),,,
28709,5:20:00,5:20:00,3,2,Lillmälö (Parainen),,,
28710,5:45:00,5:45:00,4,1,Prostvik (Nauvo),,,
28710,6:00:00,6:00:00,3,2,Lillmälö (Parainen),,,
28711,6:25:00,6:25:00,4,1,Prostvik (Nauvo),,,
28711,6:40:00,6:40:00,3,2,Lillmälö (Parainen),,,
28712,6:45:00,6:45:00,4,1,Prostvik (Nauvo),,,
28712,7:00:00,7:00:00,3,2,Lillmälö (Parainen),,,
28713,7:00:00,7:00:00,4,1,Prostvik (Nauvo),,,
28713,7:15:00,7:15:00,3,2,Lillmälö (Parainen),,,
28714,7:15:00,7:15:00,4,1,Prostvik (Nauvo),,,
28714,7:30:00,7:30:00,3,2,Lillmälö (Parainen),,,
28715,7:30:00,7:30:00,4,1,Prostvik (Nauvo),,,
28715,7:45:00,7:45:00,3,2,Lillmälö (Parainen),,,
28716,7:45:00,7:45:00,4,1,Prostvik (Nauvo),,,
28716,8:00:00,8:00:00,3,2,Lillmälö (Parainen),,,
28717,8:00:00,8:00:00,4,1,Prostvik (Nauvo),,,
28717,8:15:00,8:15:00,3,2,Lillmälö (Parainen),,,
28718,8:15:00,8:15:00,4,1,Prostvik (Nauvo),,,
28718,8:30:00,8:30:00,3,2,Lillmälö (Parainen),,,
28719,8:30:00,8:30:00,4,1,Prostvik (Nauvo),,,
28719,8:45:00,8:45:00,3,2,Lillmälö (Parainen),,,
28720,8:45:00,8:45:00,4,1,Prostvik (Nauvo),,,
28720,9:00:00,9:00:00,3,2,Lillmälö (Parainen),,,
28721,9:00:00,9:00:00,4,1,Prostvik (Nauvo),,,
28721,9:15:00,9:15:00,3,2,Lillmälö (Parainen),,,
28722,9:15:00,9:15:00,4,1,Prostvik (Nauvo),,,
28722,9:30:00,9:30:00,3,2,Lillmälö (Parainen),,,
28723,9:30:00,9:30:00,4,1,Prostvik (Nauvo),,,
28723,9:45:00,9:45:00,3,2,Lillmälö (Parainen),,,
28724,9:45:00,9:45:00,4,1,Prostvik (Nauvo),,,
28724,10:00:00,10:00:00,3,2,Lillmälö (Parainen),,,
28725,10:00:00,10:00:00,4,1,Prostvik (Nauvo),,,
28725,10:15:00,10:15:00,3,2,Lillmälö (Parainen),,,
28726,10:15:00,10:15:00,4,1,Prostvik (Nauvo),,,
28726,10:30:00,10:30:00,3,2,Lillmälö (Parainen),,,
28727,10:30:00,10:30:00,4,1,Prostvik (Nauvo),,,
28727,10:45:00,10:45:00,3,2,Lillmälö (Parainen),,,
28728,10:45:00,10:45:00,4,1,Prostvik (Nauvo),,,
28728,11:00:00,11:00:00,3,2,Lillmälö (Parainen),,,
28729,11:00:00,11:00:00,4,1,Prostvik (Nauvo),,,
28729,11:15:00,11:15:00,3,2,Lillmälö (Parainen),,,
28730,11:15:00,11:15:00,4,1,Prostvik (Nauvo),,,
